GAME_ID,GAME_DATE,SEASON,HOME_TEAM_ID,HOME_TEAM,HOME_WIN,HOME_ROLL_PTS,HOME_ROLL_REB,HOME_ROLL_AST,HOME_ROLL_TOV,HOME_ROLL_FG_PCT,HOME_ROLL_FG3_PCT,HOME_ROLL_FT_PCT,HOME_ROLL_PLUS_MINUS,HOME_ROLL_OFF_RATING,HOME_ROLL_DEF_RATING,HOME_ROLL_PACE,HOME_ROLL_TS_PCT,HOME_ROLL_EFG_PCT,HOME_ROLL_OREB_PCT,HOME_ROLL_DREB_PCT,HOME_ROLL_TM_TOV_PCT,HOME_ROLL_WIN_RATE,HOME_REST_DAYS,HOME_MISSING_ROTATION_MIN,HOME_ROLL_OFF_RATING_ADJ,HOME_ROLL_DEF_RATING_ADJ,HOME_GAME_MARGIN,AWAY_TEAM_ID,AWAY_TEAM,AWAY_WIN,AWAY_ROLL_PTS,AWAY_ROLL_REB,AWAY_ROLL_AST,AWAY_ROLL_TOV,AWAY_ROLL_FG_PCT,AWAY_ROLL_FG3_PCT,AWAY_ROLL_FT_PCT,AWAY_ROLL_PLUS_MINUS,AWAY_ROLL_OFF_RATING,AWAY_ROLL_DEF_RATING,AWAY_ROLL_PACE,AWAY_ROLL_TS_PCT,AWAY_ROLL_EFG_PCT,AWAY_ROLL_OREB_PCT,AWAY_ROLL_DREB_PCT,AWAY_ROLL_TM_TOV_PCT,AWAY_ROLL_WIN_RATE,AWAY_REST_DAYS,AWAY_MISSING_ROTATION_MIN,AWAY_ROLL_OFF_RATING_ADJ,AWAY_ROLL_DEF_RATING_ADJ,DIFF_ROLL_PTS,DIFF_ROLL_REB,DIFF_ROLL_AST,DIFF_ROLL_TOV,DIFF_ROLL_FG_PCT,DIFF_ROLL_FG3_PCT,DIFF_ROLL_FT_PCT,DIFF_ROLL_PLUS_MINUS,DIFF_ROLL_OFF_RATING,DIFF_ROLL_DEF_RATING,DIFF_ROLL_PACE,DIFF_ROLL_TS_PCT,DIFF_ROLL_EFG_PCT,DIFF_ROLL_OREB_PCT,DIFF_ROLL_DREB_PCT,DIFF_ROLL_TM_TOV_PCT,DIFF_ROLL_WIN_RATE,DIFF_REST_DAYS,DIFF_MISSING_ROTATION_MIN,DIFF_ROLL_OFF_RATING_ADJ,DIFF_ROLL_DEF_RATING_ADJ,HOME_ELO_PRE,AWAY_ELO_PRE,DIFF_ELO,TARGET
22200525,2022-12-29,2022-23,1610612738,BOS,1,114.6,47.0,25.4,13.5,0.445,0.32209999999999994,0.7917,3.6,110.88,107.60999999999999,102.19800000000001,0.5619000000000001,0.5232,0.25660000000000005,0.7383,0.131,0.5,2.0,23.066666666666666,111.192027100271,108.33502710027099,6,1610612746,LAC,0,113.9,46.0,23.1,15.1,0.46020000000000005,0.40140000000000003,0.808,6.4,113.05999999999999,107.97999999999999,99.079,0.5856999999999999,0.5494,0.27959999999999996,0.7656000000000001,0.1487,0.7,2.0,0.0,115.85669376693765,102.92669376693766,0.6999999999999886,1.0,2.299999999999997,-1.5999999999999996,-0.015200000000000047,-0.07930000000000009,-0.016300000000000092,-2.8000000000000003,-2.1799999999999926,-0.37000000000000455,3.119000000000014,-0.02379999999999982,-0.0262,-0.02299999999999991,-0.027300000000000102,-0.017699999999999994,-0.19999999999999996,0.0,23.066666666666666,-4.664666666666648,5.408333333333331,1594.5996260253037,1516.7518303880213,77.84779563728239,1
22200526,2022-12-29,2022-23,1610612761,TOR,0,112.8,40.1,21.9,10.9,0.45549999999999996,0.3175,0.8356,-1.9,115.19000000000001,117.53,96.93299999999999,0.5633999999999999,0.5124,0.29000000000000004,0.7228,0.11080000000000001,0.3,2.0,52.787333333333336,118.46031281455669,110.0143128145567,-13,1610612763,MEM,1,115.0,47.6,25.8,14.0,0.4741000000000001,0.29410000000000003,0.7705,8.0,112.10999999999999,104.01999999999998,102.7,0.5640000000000001,0.5273000000000001,0.2948,0.6984,0.1361,0.6,2.0,0.0,109.63802710027099,111.066027100271,-2.200000000000003,-7.5,-3.900000000000002,-3.0999999999999996,-0.018600000000000116,0.023399999999999976,0.06510000000000005,-9.9,3.0800000000000267,13.51000000000002,-5.76700000000001,-0.000600000000000156,-0.014900000000000135,-0.004799999999999971,0.024399999999999977,-0.02529999999999999,-0.3,0.0,52.787333333333336,8.822285714285698,-1.0517142857142971,1481.2166728824482,1556.2416652753104,-75.02499239286226,0
22200527,2022-12-29,2022-23,1610612759,SAS,1,115.2,41.8,25.4,15.4,0.4962,0.35910000000000003,0.7555,-3.4,115.32000000000001,118.79,99.85,0.5859,0.5553,0.32089999999999996,0.6808,0.1542,0.5,2.0,30.20333333333333,111.23952710027098,114.63986043360433,7,1610612752,NYK,0,117.2,48.3,23.3,13.4,0.4742,0.3834,0.746,8.4,119.83999999999999,111.85,95.778,0.5848,0.5502999999999999,0.35760000000000003,0.7831,0.1367,0.6,2.0,67.74924999999999,119.68902710027098,118.21402710027098,-2.0,-6.5,2.099999999999998,2.0,0.021999999999999964,-0.02429999999999999,0.009499999999999953,-11.8,-4.519999999999982,6.940000000000012,4.0719999999999885,0.0010999999999999899,0.0050000000000001155,-0.036700000000000066,-0.10230000000000006,0.017500000000000016,-0.09999999999999998,0.0,-37.545916666666656,-8.4495,-3.574166666666656,1365.8892264193473,1538.743777233931,-172.85455081458372,1
22200528,2022-12-29,2022-23,1610612742,DAL,1,112.7,40.5,22.0,12.3,0.4556,0.3535,0.792,-0.3,115.46,116.38000000000002,95.361,0.5948,0.5511,0.2313,0.7451,0.12689999999999999,0.6,2.0,30.998333333333335,120.77002710027098,113.282027100271,15,1610612745,HOU,0,107.6,48.9,22.6,15.2,0.44820000000000004,0.2894,0.7632000000000001,-4.5,108.41,113.55,98.95,0.54,0.5045,0.3408,0.7384999999999999,0.1532,0.3,2.0,0.0,111.86202710027098,117.78502710027098,5.1000000000000085,-8.399999999999999,-0.6000000000000014,-2.8999999999999986,0.007399999999999962,0.06409999999999999,0.028799999999999937,4.2,7.049999999999997,2.8300000000000267,-3.5889999999999986,0.05479999999999996,0.046600000000000086,-0.10949999999999999,0.00660000000000005,-0.026300000000000018,0.3,0.0,30.998333333333335,8.908000000000001,-4.502999999999986,1531.0742486349204,1404.712561727034,126.36168690788645,1
22200529,2022-12-30,2022-23,1610612753,ORL,0,115.6,44.8,24.3,14.5,0.48230000000000006,0.37329999999999997,0.8118000000000001,2.4,115.47999999999999,112.85999999999999,100.2,0.5939,0.5496000000000001,0.2792,0.7421,0.1453,0.7,2.0,90.31033333333333,114.25602710027101,122.58102710027099,-19,1610612764,WAS,1,113.8,41.1,24.6,13.7,0.49470000000000003,0.36229999999999996,0.7797,-0.4,113.83,114.27000000000001,99.95,0.595,0.5605,0.2433,0.7367,0.1369,0.4,2.0,32.6125,111.09777710027099,115.44752710027099,1.7999999999999972,3.6999999999999957,-0.3000000000000007,0.8000000000000007,-0.012399999999999967,0.01100000000000001,0.03210000000000013,2.8,1.6499999999999915,-1.410000000000025,0.25,-0.0010999999999999899,-0.01089999999999991,0.035900000000000015,0.00539999999999996,0.008400000000000019,0.29999999999999993,0.0,57.697833333333335,3.1582500000000238,7.133499999999998,1421.5847543235816,1474.824811485279,-53.24005716169745,0
22200530,2022-12-30,2022-23,1610612737,ATL,0,117.6,42.7,25.3,12.2,0.47329999999999994,0.37320000000000003,0.8297000000000001,-1.2,114.74000000000001,115.8,101.539,0.5781000000000001,0.5389999999999999,0.2459,0.7098,0.1186,0.4,2.0,33.400555555555556,115.276027100271,117.19302710027098,-9,1610612747,LAL,1,118.3,42.3,25.2,14.4,0.5031000000000001,0.3866,0.7758999999999999,-2.5,116.67,118.74000000000001,100.598,0.6073000000000001,0.5737,0.2485,0.7287,0.1432,0.4,2.0,27.659999999999997,,,-0.7000000000000028,0.4000000000000057,0.10000000000000142,-2.200000000000001,-0.02980000000000016,-0.013399999999999967,0.05380000000000018,1.3,-1.9299999999999926,-2.940000000000012,0.9410000000000025,-0.029200000000000004,-0.034700000000000064,-0.002599999999999991,-0.018900000000000028,-0.024599999999999997,0.0,0.0,5.740555555555559,,,1479.5181835551386,1480.122235813807,-0.6040522586683892,0
22200531,2022-12-30,2022-23,1610612761,TOR,1,110.8,39.4,21.5,10.6,0.4518,0.32530000000000003,0.8272999999999999,-4.5,114.45,119.37,95.833,0.5590999999999999,0.5082,0.2857,0.7062999999999999,0.10879999999999998,0.2,1.0,35.6725,111.57552710027099,118.730527100271,9,1610612756,PHX,0,114.2,42.7,25.9,12.7,0.45339999999999997,0.3873,0.758,-1.2,116.00999999999999,116.42999999999999,96.846,0.5599999999999999,0.5292,0.3347,0.6597000000000001,0.1282,0.4,2.0,35.138888888888886,117.20527710027098,114.310527100271,-3.4000000000000057,-3.3000000000000043,-4.399999999999999,-2.0999999999999996,-0.0015999999999999903,-0.061999999999999944,0.06929999999999992,-3.3,-1.559999999999988,2.940000000000012,-1.0130000000000052,-0.0009000000000000119,-0.02100000000000002,-0.04899999999999999,0.046599999999999864,-0.01940000000000003,-0.2,-1.0,0.5336111111111137,-5.629749999999987,4.420000000000002,1467.8168996464212,1525.3326395005279,-57.51573985410664,1
22200532,2022-12-30,2022-23,1610612741,CHI,1,118.1,41.1,25.9,12.6,0.5132000000000001,0.3885,0.7988,-2.3,116.54,118.28999999999999,98.70599999999999,0.6136,0.5824,0.1924,0.7235,0.1232,0.5,2.0,0.0,117.790027100271,118.628027100271,14,1610612765,DET,0,115.6,45.2,22.9,15.4,0.4513000000000001,0.35479999999999995,0.7778,-7.4,112.34,119.33999999999999,100.872,0.5690000000000001,0.5205,0.2962,0.7459,0.1492,0.2,2.0,29.207,104.91045567169957,114.06316995741386,2.5,-4.100000000000001,3.0,-2.8000000000000007,0.06190000000000001,0.03370000000000006,0.020999999999999908,5.1000000000000005,4.200000000000003,-1.0499999999999972,-2.166000000000011,0.04459999999999997,0.061900000000000066,-0.10380000000000003,-0.022399999999999975,-0.025999999999999995,0.3,0.0,-29.207,12.879571428571438,4.564857142857136,1467.7071116064558,1379.6672134338392,88.03989817261663,1
22200533,2022-12-30,2022-23,1610612749,MIL,1,111.5,48.6,22.2,16.6,0.45969999999999994,0.3338,0.7629,-4.6,109.85999999999999,114.27000000000001,100.498,0.5659000000000001,0.5298,0.3058,0.7445999999999999,0.1639,0.4,2.0,35.33875,110.51402710027101,111.72202710027098,9,1610612750,MIN,0,113.2,39.7,23.9,14.3,0.5105,0.3755,0.7041000000000001,-2.3,113.81000000000002,115.75999999999999,99.55,0.6006,0.5769,0.21749999999999997,0.7056,0.1441,0.3,2.0,44.593333333333334,107.69152710027099,108.25595567169958,-1.7000000000000028,8.899999999999999,-1.6999999999999993,2.3000000000000007,-0.05080000000000001,-0.041700000000000015,0.05879999999999996,-2.3,-3.9500000000000313,-1.4899999999999807,0.9480000000000075,-0.03469999999999995,-0.04709999999999992,0.08830000000000005,0.038999999999999924,0.019799999999999984,0.10000000000000003,0.0,-9.254583333333336,2.8225000000000193,3.4660714285713965,1541.8653450626641,1478.7774352081556,63.08790985450855,1
22200534,2022-12-30,2022-23,1610612740,NOP,1,120.5,45.7,27.1,16.4,0.483,0.35419999999999996,0.7756000000000001,1.2,116.55,114.92999999999999,100.619,0.5881000000000001,0.5459,0.3229,0.709,0.158,0.6,2.0,33.90555555555555,116.571027100271,114.57802710027099,11,1610612755,PHI,0,119.4,41.3,26.4,14.7,0.4851000000000001,0.3979,0.8467,8.2,116.95,108.8,98.44800000000001,0.6158,0.5685,0.2387,0.6886,0.1416,0.8,3.0,11.310333333333332,117.43447154471544,112.51669376693765,1.0999999999999943,4.400000000000006,0.7000000000000028,1.6999999999999993,-0.002100000000000102,-0.04370000000000002,-0.07109999999999994,-6.999999999999999,-0.4000000000000057,6.1299999999999955,2.1709999999999923,-0.027699999999999947,-0.022599999999999953,0.08420000000000002,0.020399999999999974,0.016399999999999998,-0.20000000000000007,-1.0,22.59522222222222,-0.8634444444444398,2.0613333333333372,1572.7522801371053,1566.6294607788786,6.122819358226707,1
22200535,2022-12-30,2022-23,1610612743,DEN,1,119.6,43.4,29.8,14.7,0.5213,0.36260000000000003,0.7417,4.1,117.71,113.21000000000001,100.79100000000001,0.6092000000000001,0.5798,0.2834,0.7455,0.1442,0.8,2.0,0.0,115.707027100271,113.000027100271,5,1610612748,MIA,0,108.1,39.2,24.0,11.3,0.4603,0.3472,0.7711,2.5,112.41000000000001,109.97999999999999,96.05,0.5649,0.5388,0.2499,0.7192000000000001,0.11739999999999999,0.7,2.0,54.32133333333334,111.50780487804877,113.38002710027098,11.5,4.199999999999996,5.800000000000001,3.3999999999999986,0.061,0.015400000000000025,-0.02939999999999998,1.5999999999999996,5.299999999999983,3.230000000000018,4.741000000000014,0.04430000000000012,0.041000000000000036,0.033499999999999974,0.02629999999999999,0.026800000000000004,0.10000000000000009,0.0,-54.32133333333334,4.199222222222232,-0.37999999999998124,1565.7634203041455,1485.5756130879165,80.18780721622898,1
22200536,2022-12-30,2022-23,1610612744,GSW,1,113.7,44.1,27.9,17.1,0.4619,0.3702,0.8205,-4.7,109.92999999999999,114.29,103.6,0.584,0.5463,0.25680000000000003,0.7455999999999999,0.16560000000000002,0.5,2.0,0.0,111.760027100271,116.23302710027102,6,1610612757,POR,0,117.2,42.9,25.6,15.6,0.4997,0.38470000000000004,0.7960999999999999,2.7,118.00999999999999,115.57000000000001,99.15,0.6172,0.5852,0.29269999999999996,0.7007000000000001,0.1574,0.5,4.0,48.535694444444445,121.68536043360432,123.07436043360433,-3.5,1.2000000000000028,2.299999999999997,1.5000000000000018,-0.0378,-0.014500000000000068,0.02440000000000009,-7.4,-8.079999999999998,-1.2800000000000011,4.449999999999989,-0.03320000000000001,-0.038900000000000046,-0.03589999999999993,0.04489999999999983,0.008200000000000013,0.0,-2.0,-48.535694444444445,-9.925333333333313,-6.84133333333331,1523.6009218992774,1513.4458517480587,10.155070151218752,1
22200537,2022-12-30,2022-23,1610612758,SAC,1,115.1,41.8,24.4,14.3,0.4784,0.3513,0.7481,-2.4,112.83,115.36999999999998,101.9,0.5881000000000001,0.5538,0.2559,0.7504000000000001,0.141,0.5,2.0,0.0,117.48869376693764,120.73969376693768,1,1610612762,UTA,0,114.2,42.7,22.9,13.8,0.4467,0.3517,0.7349,-2.6,113.17,116.00999999999999,99.84100000000001,0.5629000000000001,0.5296,0.29100000000000004,0.7468,0.1365,0.4,2.0,17.059999999999995,114.75602710027098,118.909027100271,0.8999999999999915,-0.9000000000000057,1.5,0.5,0.031700000000000006,-0.00040000000000001146,0.01319999999999999,0.20000000000000018,-0.3400000000000034,-0.6400000000000148,2.0589999999999975,0.0252,0.0242,-0.03510000000000002,0.0036000000000000476,0.004499999999999976,0.09999999999999998,0.0,-17.059999999999995,2.7326666666666597,1.8306666666666729,1514.5373926100988,1500.0739906758579,14.463401934240892,1
22200538,2022-12-31,2022-23,1610612754,IND,1,114.3,39.3,26.2,14.5,0.48200000000000004,0.39669999999999994,0.7846,0.1,114.43000000000002,114.88,99.55,0.6003999999999999,0.5700999999999999,0.2286,0.6561999999999999,0.1454,0.5,2.0,0.0,113.46602710027098,115.673027100271,1,1610612746,LAC,0,113.9,45.8,23.3,14.8,0.4622,0.3927,0.7817999999999999,6.3,112.72,107.72,99.37899999999999,0.5819,0.5492,0.2796,0.7554000000000001,0.1452,0.7,2.0,22.468666666666667,110.151027100271,112.044027100271,0.3999999999999915,-6.5,2.8999999999999986,-0.3000000000000007,0.01980000000000004,0.003999999999999948,0.0028000000000000247,-6.2,1.7100000000000222,7.159999999999997,0.17100000000000648,0.01849999999999996,0.02089999999999992,-0.05100000000000002,-0.09920000000000018,0.00020000000000000573,-0.19999999999999996,0.0,-22.468666666666667,3.3149999999999835,3.629000000000005,1509.541436235178,1513.1735340359987,-3.632097800820702,1
22200539,2022-12-31,2022-23,1610612766,CHA,0,117.1,46.9,25.5,13.5,0.4476,0.3277,0.7708,-6.7,110.85,117.34,104.543,0.5485,0.5105999999999999,0.3004,0.7383,0.1285,0.3,2.0,26.666666666666668,112.00391598915989,111.43169376693766,-17,1610612751,BKN,1,122.7,41.1,27.6,14.7,0.5498000000000001,0.4359,0.8251,8.8,123.35999999999999,114.5,99.45,0.6537,0.6259,0.24979999999999997,0.7286,0.14730000000000001,1.0,3.0,0.0,119.52102710027097,116.42402710027099,-5.6000000000000085,5.799999999999997,-2.1000000000000014,-1.1999999999999993,-0.10220000000000007,-0.10820000000000002,-0.054299999999999904,-15.5,-12.509999999999991,2.8400000000000034,5.0930000000000035,-0.10519999999999996,-0.11530000000000007,0.050600000000000034,0.009699999999999931,-0.01880000000000001,-0.7,-1.0,26.666666666666668,-7.5171111111110775,-4.992333333333335,1389.1975555694448,1600.6347590706837,-211.43720350123886,0
22200540,2022-12-31,2022-23,1610612741,CHI,0,116.9,40.5,24.7,13.0,0.5073000000000001,0.377,0.8212999999999999,-3.8,115.75,119.17999999999999,98.306,0.6052,0.5718,0.2166,0.704,0.1276,0.5,1.0,17.43916666666667,109.85590011614401,110.14775196799584,-1,1610612739,CLE,1,113.0,41.4,24.1,13.1,0.5018,0.3584,0.7649,3.2,117.23000000000002,113.53,95.652,0.6023,0.5675000000000001,0.2783,0.7388999999999999,0.1351,0.6,2.0,65.87,116.54602710027098,113.95402710027102,3.9000000000000057,-0.8999999999999986,0.5999999999999979,-0.09999999999999964,0.00550000000000006,0.018600000000000005,0.056399999999999895,-7.0,-1.4800000000000182,5.6499999999999915,2.6539999999999964,0.0029000000000000137,0.0042999999999998595,-0.061700000000000005,-0.03489999999999993,-0.007500000000000007,-0.09999999999999998,-1.0,-48.43083333333334,-6.690126984126962,-3.806275132275175,1473.3651047407818,1550.830798413729,-77.46569367294728,0
22200541,2022-12-31,2022-23,1610612745,HOU,0,108.1,49.5,22.4,15.1,0.44750000000000006,0.2902,0.7602,-5.1,108.68999999999998,114.16000000000001,99.25,0.5436,0.5056999999999999,0.3321,0.7418,0.152,0.3,2.0,25.875,109.13802710027099,112.14202710027098,-20,1610612752,NYK,1,116.6,47.3,22.8,13.3,0.4723,0.38180000000000003,0.7367,5.8,118.98999999999998,113.87,95.878,0.5833,0.5498000000000001,0.351,0.7711,0.13540000000000002,0.5,2.0,69.98833333333333,117.05002710027097,112.239027100271,-8.5,2.200000000000003,-0.40000000000000213,1.799999999999999,-0.024799999999999933,-0.09160000000000001,0.023499999999999965,-10.899999999999999,-10.299999999999997,0.29000000000000625,3.372,-0.03970000000000007,-0.04410000000000014,-0.018899999999999972,-0.029299999999999993,0.016599999999999976,-0.2,0.0,-44.11333333333333,-7.911999999999978,-0.09700000000002262,1399.841610491214,1527.9640486295943,-128.1224381383804,0
22200542,2022-12-31,2022-23,1610612759,SAS,0,115.6,42.8,25.4,15.0,0.49189999999999995,0.3623,0.7412,-3.6,115.6,119.4,99.9,0.5806000000000001,0.5494,0.3372,0.6831,0.15,0.5,2.0,30.583333333333332,109.06102710027099,119.11002710027101,-1,1610612742,DAL,1,114.1,41.2,22.6,12.4,0.46160000000000007,0.3685,0.7754000000000001,4.1,116.84,113.27000000000001,95.411,0.6013,0.5609,0.23370000000000002,0.7313,0.12789999999999999,0.7,2.0,0.0,119.498027100271,114.470027100271,1.5,1.5999999999999943,2.799999999999997,2.5999999999999996,0.030299999999999883,-0.006199999999999983,-0.03420000000000012,-7.699999999999999,-1.240000000000009,6.1299999999999955,4.489000000000004,-0.02069999999999983,-0.011499999999999955,0.10349999999999998,-0.04819999999999991,0.02210000000000001,-0.19999999999999996,0.0,30.583333333333332,-10.437000000000012,4.640000000000015,1376.668955023684,1535.9451998707405,-159.27624484705643,0
22200543,2022-12-31,2022-23,1610612763,MEM,1,116.8,48.8,27.2,14.4,0.4779,0.3139,0.7419,8.5,113.88,105.25999999999999,102.8,0.5690999999999999,0.5336000000000001,0.314,0.6896,0.1402,0.6,2.0,0.0,117.44558265582654,113.85433265582654,15,1610612740,NOP,0,120.4,44.9,26.3,16.7,0.4857,0.37300000000000005,0.7678,1.2,116.71,115.19000000000001,100.369,0.5936999999999999,0.5534000000000001,0.3177,0.7192000000000001,0.1613,0.6,1.0,0.0,116.931027100271,114.776027100271,-3.6000000000000085,3.8999999999999986,0.8999999999999986,-2.299999999999999,-0.007800000000000029,-0.05910000000000004,-0.025900000000000034,7.3,-2.8299999999999983,-9.930000000000021,2.4309999999999974,-0.024599999999999955,-0.01980000000000004,-0.003699999999999981,-0.02960000000000007,-0.021100000000000008,0.0,1.0,0.0,0.5145555555555461,-0.921694444444455,1569.6414385113374,1579.894723152475,-10.253284641137725,1
22200544,2022-12-31,2022-23,1610612750,MIN,0,112.8,40.5,23.5,13.8,0.4998,0.3587,0.7056,-2.6,112.54,114.72999999999999,100.35,0.5908,0.5645,0.21610000000000001,0.6987,0.1385,0.3,1.0,0.0,112.83202710027099,115.279027100271,-12,1610612765,DET,1,117.1,44.0,23.4,15.1,0.45899999999999996,0.367,0.7828999999999999,-7.7,114.68999999999998,122.09,100.072,0.5796,0.532,0.3033,0.7372,0.1476,0.2,1.0,29.918333333333333,114.45302710027099,121.29302710027098,-4.299999999999997,-3.5,0.10000000000000142,-1.299999999999999,0.04080000000000006,-0.008299999999999974,-0.07729999999999992,5.1,-2.1499999999999773,-7.360000000000014,0.2779999999999916,0.011199999999999988,0.03249999999999997,-0.0872,-0.03849999999999998,-0.009099999999999997,0.09999999999999998,0.0,-29.918333333333333,-1.6209999999999951,-6.013999999999982,1473.9359504356062,1374.0092202995131,99.92673013609306,0
22200545,2022-12-31,2022-23,1610612760,OKC,0,114.1,43.3,23.6,14.4,0.4657,0.36689999999999995,0.8034000000000001,-0.3,112.16000000000001,112.14000000000001,100.873,0.5729,0.5302,0.2747,0.7028000000000001,0.14250000000000002,0.4,2.0,19.211666666666666,115.62116995741383,113.875027100271,-19,1610612755,PHI,1,118.7,40.3,26.9,14.6,0.4963,0.39189999999999997,0.8507,8.0,117.83,109.87,99.012,0.6245,0.5791999999999999,0.22749999999999998,0.7048,0.1432,0.8,1.0,60.93299999999999,112.62205884630274,108.7606620209059,-4.6000000000000085,3.0,-3.299999999999997,-0.1999999999999993,-0.030600000000000016,-0.025000000000000022,-0.0472999999999999,-8.3,-5.6699999999999875,2.2700000000000102,1.8610000000000042,-0.05160000000000009,-0.04899999999999993,0.04720000000000002,-0.0019999999999998908,-0.0006999999999999784,-0.4,1.0,-41.72133333333333,2.999111111111091,5.1143650793651005,1468.787180893861,1559.487017763509,-90.69983686964792,0
22200546,2022-12-31,2022-23,1610612762,UTA,0,115.9,42.4,23.7,14.0,0.4582,0.3472,0.7474,-1.7,114.87,116.55999999999999,99.941,0.5735,0.5385000000000001,0.2915,0.7405999999999999,0.13849999999999998,0.4,1.0,16.495833333333334,124.07132075106465,117.69137630662019,-3,1610612748,MIA,1,108.5,38.5,23.7,12.0,0.454,0.3497,0.7825,1.5,112.33,110.92,96.45,0.5645,0.5339,0.2613,0.718,0.12409999999999999,0.6,1.0,59.36944444444444,108.80402710027099,113.61202710027098,7.400000000000006,3.8999999999999986,0.0,2.0,0.0041999999999999815,-0.0025000000000000022,-0.03510000000000002,-3.2,2.5400000000000063,5.639999999999986,3.4909999999999997,0.009000000000000008,0.0046000000000000485,0.030200000000000005,0.022599999999999953,0.014399999999999996,-0.19999999999999996,0.0,-42.8736111111111,15.267293650793661,4.079349206349207,1497.5487596095545,1482.3565345017507,15.192225107803779,0
22200547,2023-01-01,2022-23,1610612763,MEM,1,116.1,49.0,26.6,14.6,0.4779,0.29429999999999995,0.7379,7.9,113.10999999999999,104.99000000000001,102.95,0.5652,0.5289,0.3182,0.6842,0.1419,0.6,1.0,46.27166666666666,112.54436043360431,109.86302710027098,10,1610612758,SAC,0,117.1,41.8,25.5,13.9,0.481,0.3428,0.7593,-3.4,114.13999999999999,118.08000000000001,102.35,0.5860000000000001,0.5508,0.2738,0.7571,0.1359,0.5,2.0,0.0,116.75069376693766,121.02469376693766,-1.0,7.200000000000003,1.1000000000000014,0.6999999999999993,-0.0030999999999999917,-0.04850000000000004,-0.021399999999999975,11.3,-1.0300000000000011,-13.090000000000003,0.6000000000000085,-0.02080000000000004,-0.02189999999999992,0.044399999999999995,-0.07289999999999996,0.006000000000000005,0.09999999999999998,-1.0,46.27166666666666,-4.2063333333333475,-11.161666666666676,1579.0285036564899,1517.0626236764022,61.96587998008772,1
22200548,2023-01-01,2022-23,1610612749,MIL,0,113.2,50.3,22.0,17.0,0.46220000000000006,0.3353,0.75,-3.8,110.32000000000001,114.21000000000001,101.498,0.5685,0.5336000000000001,0.3151,0.7556,0.1658,0.4,2.0,74.0321111111111,112.442027100271,110.64902710027097,-23,1610612764,WAS,1,115.0,41.4,25.5,14.8,0.5072000000000001,0.3581,0.7702,2.2,114.25,112.33000000000001,100.6,0.6069000000000001,0.5736000000000001,0.23760000000000003,0.7391,0.14620000000000002,0.5,2.0,31.722222222222218,104.95802710027098,110.57002710027098,-1.7999999999999972,8.899999999999999,-3.5,2.1999999999999993,-0.04500000000000004,-0.022799999999999987,-0.020199999999999996,-6.0,-3.9299999999999926,1.8799999999999955,0.8980000000000103,-0.0384000000000001,-0.040000000000000036,0.07749999999999996,0.01650000000000007,0.01959999999999998,-0.09999999999999998,0.0,42.30988888888889,7.484000000000023,0.07899999999999352,1546.7068298352135,1493.4441003252628,53.26272950995076,0
22200549,2023-01-01,2022-23,1610612743,DEN,1,119.9,42.2,30.4,15.1,0.5288999999999999,0.3833,0.7507999999999999,4.5,117.52000000000001,112.75,101.141,0.6214999999999999,0.5920000000000001,0.2663,0.7482,0.1475,0.8,2.0,38.46666666666667,119.12002710027099,119.67336043360433,12,1610612738,BOS,0,113.7,46.6,24.7,13.4,0.44489999999999996,0.3147,0.7844,1.5,110.69000000000001,109.35999999999999,101.598,0.5609,0.5212,0.25630000000000003,0.7459,0.13069999999999998,0.5,3.0,0.0,111.419027100271,110.76602710027097,6.200000000000003,-4.399999999999999,5.699999999999999,1.6999999999999993,0.08399999999999996,0.0686,-0.033600000000000074,3.0,6.829999999999998,3.390000000000015,-0.45699999999999363,0.06059999999999999,0.07080000000000009,0.009999999999999953,0.0022999999999999687,0.01680000000000001,0.30000000000000004,-1.0,38.46666666666667,7.700999999999993,8.907333333333355,1568.9824988903113,1598.1779223773262,-29.195423487014978,1
22200550,2023-01-02,2022-23,1610612752,NYK,1,116.2,46.4,22.9,12.6,0.46630000000000005,0.3883,0.7197,6.5,119.35,113.14000000000001,95.328,0.5797000000000001,0.5476,0.3487,0.762,0.12940000000000002,0.5,2.0,41.127222222222215,120.837027100271,118.37402710027098,19,1610612756,PHX,0,112.2,42.7,25.1,13.9,0.45599999999999996,0.39980000000000004,0.7685,-1.6,114.92,115.91,96.99100000000001,0.569,0.5355,0.3308,0.6662999999999999,0.1417,0.4,3.0,0.0,113.8423128145567,108.79274138598528,4.0,3.6999999999999957,-2.200000000000003,-1.3000000000000007,0.010300000000000087,-0.011500000000000066,-0.048799999999999955,8.1,4.429999999999993,-2.769999999999982,-1.663000000000011,0.010700000000000154,0.0121,0.017900000000000027,0.09570000000000012,-0.012299999999999978,0.09999999999999998,-1.0,41.127222222222215,6.994714285714295,9.581285714285698,1542.6900341074831,1517.0641844390486,25.625849668434512,1
